,BLEU,chrF,TER,BERTScore,WER,CER,ROUGE-1,ROUGE-2,ROUGE-L
gemma2-9b-it (Google),19.133858103765206,54.75161859893836,127.48956469886703,0.4543653726577759,1.3106738328933716,1.0132122039794922,0.46967699735070056,0.2859000904666028,0.42999277569438027
gemma-7b-it (Google),23.466962583506053,51.21732397099746,67.4959871589085,0.5972386002540588,0.7158908247947693,0.5413296818733215,0.5589658243485848,0.3007304466675802,0.512794492748765
llama3-groq-70b-8192-tool-use-preview (Groq),28.964382462730242,58.31624300632752,62.61180679785331,0.6819281578063965,0.6708407998085022,0.5026837587356567,0.674238077684625,0.41737886313532113,0.6184687744607351
llama3-groq-8b-8192-tool-use-preview (Groq),24.246834047392923,55.137127817098566,78.23494335122241,0.5311213135719299,0.8252832293510437,0.631089985370636,0.584661387583993,0.3434797057934802,0.5296915258184689
llama-3.1-70b-versatile (Meta),35.82971268656833,61.32889349357972,51.28205128205128,0.7308024764060974,0.5527728199958801,0.4060693681240082,0.7063000166849824,0.4731250101983451,0.6570394526950402
llama-3.1-8b-instant (Meta),26.083092004257363,56.56192425286435,75.67084078711986,0.6189756989479065,0.7978532910346985,0.6396573185920715,0.6261722644518971,0.38687196946483016,0.5719047117141554
mixtral-8x7b-32768 (Mistral),17.4260942735135,51.19520164027189,119.49910554561718,0.566882312297821,1.226595163345337,1.060796856880188,0.5436560677726993,0.3205798976328414,0.5004192961362954
llama-3.2-90b-vision-preview (Meta),36.088667156908016,61.36466966536573,50.98389982110913,0.7341490983963013,0.5480023622512817,0.4018373191356659,0.7069245991108424,0.4712676931221535,0.6577665339082688
