,BLEU,chrF,TER,BERTScore,WER,CER,ROUGE-1,ROUGE-2,ROUGE-L
gemma2-9b-it (Google),17.547867915936028,55.760751402371426,117.8525641025641,0.48947951197624207,1.231410264968872,1.0180550813674927,0.5639947601595522,0.34724116652534676,0.4981193886526828
gemma-7b-it (Google),22.994807188104,52.98829772718445,67.24693745970342,0.5915805101394653,0.7321082949638367,0.5535677075386047,0.5801790615248388,0.30546331244986225,0.5032382163109248
llama3-groq-70b-8192-tool-use-preview (Groq),30.63774982866968,60.69211687835631,57.53205128205128,0.6743414998054504,0.6275641322135925,0.4525729715824127,0.6737002144056412,0.41476396744154775,0.6019047967887672
llama3-groq-8b-8192-tool-use-preview (Groq),25.17648088864546,56.87215241619106,67.05128205128204,0.5922792553901672,0.7240384817123413,0.5361881256103516,0.6230637016228244,0.35086857691334655,0.544764824379688
llama-3.1-70b-versatile (Meta),32.36190123988304,61.537409747466164,56.891025641025635,0.692212700843811,0.620192289352417,0.4458608627319336,0.6788352199047571,0.434214163815371,0.6145027981124412
llama-3.1-8b-instant (Meta),25.07002187377528,58.629438562359724,76.28205128205127,0.6168239712715149,0.8269230723381042,0.642541229724884,0.6377004347720692,0.3789960996007045,0.5607669511269269
mixtral-8x7b-32768 (Mistral),23.347391849992743,57.18103380600499,75.92948717948718,0.6089961528778076,0.8195512890815735,0.615380585193634,0.6080978065482769,0.34506891648112614,0.5329284369554091
llama-3.2-90b-vision-preview (Meta),32.169051849535094,61.58641117138484,57.403846153846146,0.6847337484359741,0.6333333253860474,0.4549144208431244,0.678678020969061,0.4293166280520688,0.6093919554006906
