,BLEU,chrF,TER,BERTScore,WER,CER,ROUGE-1,ROUGE-2,ROUGE-L
gemma2-9b-it (Google),23.074092489274502,54.515285132873615,109.94300189993666,0.5275014638900757,1.1298290491104126,0.9875196814537048,0.5209893196469364,0.3509179254394868,0.4910654600168874
gemma-7b-it (Google),14.36936645739056,39.23905605483608,92.1469284357188,0.41804787516593933,0.9461684823036194,0.7925602793693542,0.4058572625286181,0.191222146642553,0.36876468659409994
llama3-groq-70b-8192-tool-use-preview (Groq),35.59614449860994,57.73578162277483,52.5649145028499,0.7252682447433472,0.5535148978233337,0.4268750846385956,0.6622299783671608,0.42878095528160104,0.6293877540316365
llama3-groq-8b-8192-tool-use-preview (Groq),20.366066664581098,48.11557718150603,87.65041165294491,0.49539512395858765,0.9138695597648621,0.7888040542602539,0.5223209994223389,0.2894999604096849,0.48142819920156454
llama-3.1-70b-versatile (Meta),34.66706108931475,58.47415476038077,54.97150094996833,0.7189549803733826,0.5756807923316956,0.4580152630805969,0.6604809097301262,0.4344053394493783,0.6296126806238825
llama-3.1-8b-instant (Meta),21.423706421939077,50.963070083398065,98.86003799873338,0.6017131209373474,1.0240658521652222,0.9614685773849487,0.5740017023132964,0.36047139589183813,0.5444453657885248
mixtral-8x7b-32768 (Mistral),8.304328757272751,37.54072247234221,199.05003166561116,0.402657151222229,2.0151994228363037,2.062037944793701,0.4203863001166934,0.22700903624286528,0.3913538067239785
llama-3.2-90b-vision-preview (Meta),35.10668265150223,58.93901083034125,53.514882837238765,0.7251191735267639,0.5604813098907471,0.4414152503013611,0.6666932093962388,0.4378995911803557,0.6361980721301502
