,BLEU,chrF,TER,BERTScore,WER,CER,ROUGE-1,ROUGE-2,ROUGE-L
gemma2-9b-it (Google),22.775813895835988,59.730851104580054,117.91338582677164,0.49828746914863586,1.23572838306427,0.9837045669555664,0.541667809735368,0.3648146581044714,0.49107409677735686
gemma-7b-it (Google),32.743902017002874,58.25791536898585,55.65,0.6653814315795898,0.5914999842643738,0.43917062878608704,0.655840606373056,0.4113309049892854,0.5990414137925809
llama3-groq-70b-8192-tool-use-preview (Groq),40.77884059580895,65.08394666709374,48.17913385826771,0.7455277442932129,0.5187007784843445,0.38331151008605957,0.7270787316598097,0.5004669142476987,0.6709810856072181
llama3-groq-8b-8192-tool-use-preview (Groq),35.28244367543547,62.40268342726415,53.1988188976378,0.6833006143569946,0.5684055089950562,0.4193416237831116,0.6964827730745001,0.466214716142344,0.6424383930330235
llama-3.1-70b-versatile (Meta),44.099655498116086,67.25080119960326,43.503937007874015,0.7618634104728699,0.4798228442668915,0.34474286437034607,0.7505252068071008,0.5285699664214023,0.6930832714989422
llama-3.1-8b-instant (Meta),24.663116757572755,59.290867401035754,105.95472440944881,0.6043526530265808,1.0994094610214233,0.9671634435653687,0.6313268454561191,0.4385398072307145,0.5851468542693985
mixtral-8x7b-32768 (Mistral),31.998112030762897,62.55473744763748,67.91338582677166,0.6944539546966553,0.7204724550247192,0.575745165348053,0.6721222101789831,0.46031880279685583,0.6248697839154203
llama-3.2-90b-vision-preview (Meta),44.162614687934344,67.12033490628785,43.15944881889764,0.762562096118927,0.4763779640197754,0.34384211897850037,0.7482164073002536,0.5255836620062647,0.6923647649241177
