,BLEU,chrF,TER,BERTScore,WER,CER,ROUGE-1,ROUGE-2,ROUGE-L
gemma2-9b-it (Google),6.587694254109387,40.252203988553426,210.82191780821918,0.2285187840461731,2.146118640899658,1.859550952911377,0.3602476514682855,0.16500841582429324,0.30097154877351423
gemma-7b-it (Google),4.424954074071367,33.9724472510459,114.2526608051828,0.3136739432811737,1.1679778099060059,0.9230826497077942,0.3057145356764519,0.08005112367282652,0.23742197731333634
llama3-groq-70b-8192-tool-use-preview (Groq),14.440873256883583,46.32553444630503,96.89497716894977,0.5114456415176392,1.0077625513076782,0.7769598960876465,0.48060645709959365,0.22668341560997862,0.40566419837164885
llama3-groq-8b-8192-tool-use-preview (Groq),7.979313646329164,41.17672264196523,113.10502283105023,0.33359912037849426,1.1666666269302368,0.871475875377655,0.39464613035129503,0.1439587034602513,0.32333801583052635
llama-3.1-70b-versatile (Meta),18.91624928818786,49.212078417725344,77.12328767123287,0.5924164056777954,0.8123287558555603,0.5906514525413513,0.5263023813985677,0.2640620376356817,0.4573632887002584
llama-3.1-8b-instant (Meta),3.652377751488985,32.454303043475086,379.7716894977169,0.3275356590747833,3.843379020690918,3.042694091796875,0.36520714991916653,0.15528376355624346,0.3000398396704281
mixtral-8x7b-32768 (Mistral),2.6810208112667095,28.984253278188447,155.75342465753425,0.19431979954242706,1.5803653001785278,1.2887743711471558,0.25570323296094705,0.06731193942079823,0.2097175383103436
llama-3.2-90b-vision-preview (Meta),19.554006014429227,49.41385172962894,76.1187214611872,0.5926964282989502,0.8009132146835327,0.5851306319236755,0.5304018448256358,0.2663981816226135,0.46029160711999717
